text,sentiment,clean_text,predicted_sentiment,confidence
"twitter api is maintaining  Táº¥t cáº£ cÃ¡c app gá»?i api twitter Äá»?u bá» fail trong thá»?i gian nÃ y. (twitterfox on firefox, tweetie on iphone ...)",0,twitter api maintaining táº¥t cáº£ cã¡c app gá»i api twitter äá»u bá» fail trong thá»i gian nã twitterfox firefox tweetie iphone,0,0.7162238470712924
Just purchased 16GB iPhone S... Have to wait until tomorrow to activate ,0,purchased gb iphone wait tomorrow activate,0,0.6919896952758358
"Working  And I'm sleepy. Oh, well...is all in name of my (hopefully arriving soon) iPhone.",0,working im sleepy oh wellis name hopefully arriving soon iphone,0,0.8017412385318241
@skywriting i cant follow you from my iphone coz your updates are protected. ,0,cant follow iphone coz updates protected,0,0.7974700083418569
@asnallar Apple RP is pretty safe. just monitor your credit card bill after. i dint encounter any prob. plus the service is great. ,1,apple rp pretty safe monitor credit card bill dint encounter prob plus service great,1,0.796619219976359
@padmeamanda I'm getting the iPhone 3GS. I don't think mines coming till Friday. I don't have a tracking number yet ,0,im getting iphone gs dont think mines coming till friday dont tracking number yet,0,0.9247468557422169
had a really tiring day with a lot of technical shoots and apple eating! ,1,really tiring day lot technical shoots apple eating,1,0.5053005206341055
OS3 18th june now  http://www.apple.com/sg/iphone/softwareupdate/ boooo PR stunt !!!,0,os th june boooo pr stunt,0,0.6154037139512596
"ANY MOBILE device.  no iphone required (@nmdphotography: @chasejarvis Problem is, I don't have an iPhone to take a mobile image... ",0,mobile device iphone required problem dont iphone take mobile image,0,0.6791974907398795
#squarespace qtweeter won't work on jailbroken 3.0 yet  Only thing that sucks about big iPhone upgrades,0,squarespace qtweeter wont work jailbroken yet thing sucks big iphone upgrades,0,0.9636957471196252
@asblumberg why do you like apples? Hoping to meet Mon night? Talk soon ,1,like apples hoping meet mon night talk soon,1,0.73536471281647
"@bencc if the rumor photos of the new iphone are accurate, I don't think it looks as pretty ",0,rumor photos new iphone accurate dont think looks pretty,0,0.5323084489048382
"::fingers crossed:: waiting as I update to iPhone OS 3.0, sadly will have to live without my custom R. Kelly alert sounds for a lil while ",0,fingers crossed waiting update iphone os sadly live without custom r kelly alert sounds lil,0,0.8532297509325788
@prof3ta I'm waiting too for Snow Leopard... and maybe for a 13'' MacBook Pro ,1,im waiting snow leopard maybe macbook pro,1,0.5713450533780143
Spotlight on iPhone doesn't search settings. As in search for &quot;wifi&quot; doesn't launch settings  http://yfrog.com/0wid8j,0,spotlight iphone doesnt search settings search quotwifiquot doesnt launch settings,0,0.7506100163307292
"AppleCare thingy certificate found! Looking for the iMac recipient now.. damn Apple addiction, I have so many receipts to sort through ",0,applecare thingy certificate found looking imac recipient damn apple addiction many receipts sort,0,0.7136339435096759
I still do not have my iphone ,0,still iphone,0,0.8055678499041052
i want a yummy apple ,1,want yummy apple,1,0.5826481673370099
Other deception about Marble World 2: PPC version = $15 where the iphone one is available for $3??? Are PocketPC owners cash cows??? ,0,deception marble world ppc version iphone one available pocketpc owners cash cows,0,0.5964586916267411
@itouchiphone thanks got it will contact you if i am having troubles!Thanks ,1,thanks got contact troublesthanks,1,0.8319317542742793
The iPhone cannot be updated at this time because the iPhone activation server is temporarily unavailable ,0,iphone cannot updated time iphone activation server temporarily unavailable,0,0.810175583270515
I think it's about time I should have some Hot apple. i haven't had any in a long time. ,0,think time hot apple havent long time,0,0.6979335633886459
"New iPhone 3G version 3.0 Due in June 6, 2009 | iPhone Exchange ... http://bit.ly/UKduS (via @oneofus) that's only 7 day more!!! ",1,new iphone g version due june iphone exchange via thats day,1,0.539124520031641
"@heenz - I still think it has great composition even if taken on iPhone! ;-) Will check out your other pics, thanks for letting me know ",1,still think great composition even taken iphone check pics thanks letting know,1,0.7850276292034735
Grr...My tweetdeck (iPhone) has been crashing on me ,0,grrmy tweetdeck iphone crashing,0,0.809113779382264
I want to make a pie. but I don't have enough apples. or brown sugar. ,0,want make pie dont enough apples brown sugar,1,0.509043554070126
iPhone Ver3 available June 17. NOT for NZ. We have to wait til 18th? why can't we just have it a little earlier since we are +12 timezone ,0,iphone ver available june nz wait til th cant little earlier since timezone,0,0.7770048526023895
"Updating to iPhone OS 3.0, but the 3GS upgrade will wait til February.  BTW, best features of 3GS are the camera, compass, and tethering..",0,updating iphone os gs upgrade wait til february btw best features gs camera compass tethering,0,0.7402550696486483
Apple's safety town graduation cancelled due to rain ,0,apples safety town graduation cancelled due rain,0,0.9018902284818314
"i have crashd my iphone  i put this on itunes sunday evening when i'm back in berlin, shittttyyy",0,crashd iphone put itunes sunday evening im back berlin shittttyyy,0,0.5027185295581105
"sod it, going to unjailbreak my iphone, tired of the speed compromise. Think I will really miss 5-row keyboard though  Bring on 3.0!",0,sod going unjailbreak iphone tired speed compromise think really miss row keyboard though bring,0,0.8977716018138249
"Give me an apple, I'll give back to you a tree. Do not mess with me ",1,give apple ill give back tree mess,1,0.7486867321230255
@lynettechua nice stuff.  i should get an iphone. HAHA.,0,nice stuff get iphone haha,1,0.7570963277188872
@craigyd I broke My MacBook but I got it fixed for free ,1,broke macbook got fixed free,0,0.7164546627887105
"@rmogull OK, not Apple just iPhone. I think there's universal agreement that a good belch is quite satisfying tho not 4 post-Mex partnerz ",0,ok apple iphone think theres universal agreement good belch quite satisfying tho postmex partnerz,1,0.5267675830874045
"yup, as i predicted my macbook ran out of space before it could render my documentary ",0,yup predicted macbook ran space could render documentary,0,0.5295176074200991
"@jdazzle221 I wanted to finish playing apples to apples!!! But now...I am able to sleep.  sparks is a fake energy drink, fake as shamwow.",1,wanted finish playing apples apples nowi able sleep sparks fake energy drink fake shamwow,0,0.5465576419290143
"&gt; #NNW for #iphone &amp; #desktop &amp; #laptop is my choice RSS feed app. that being said, i'm paranoid some feeds aren't updating or sync'd ",0,gt nnw iphone amp desktop amp laptop choice rss feed app said im paranoid feeds arent updating syncd,0,0.532400479036553
"Using IPhone3.0 with 1st Gen. No A2DP, not so exited ",0,using iphone st gen adp exited,0,0.5980013102755523
"@DeepXP: Personal choices I'd say, personally I wouldn't use an iPhone if someone gives it to me for free. ",1,personal choices id say personally wouldnt use iphone someone gives free,1,0.8438241933322795
iPhone pic of the day: http://yfrog.com/7gs7mj ...gotta love those lines. ,1,iphone pic day gotta love lines,1,0.7776117241020328
A piece of plastic fell off my iPhone 3G. It's the tiny piece between the silent button and the volume buttons. I lost it  ,0,piece plastic fell iphone g tiny piece silent button volume buttons lost,0,0.8311914586905271
just got the Iphone Developers standard thing... waiting to use it and try out Iphone OS 3 at the same time -_- it says it may take 24hrs ,0,got iphone developers standard thing waiting use try iphone os time says may take hrs,0,0.632992571790139
@steveappleton Hey  sounds like a great afternoon... The weather here is not so good... *brr*  How are ya doing anyway?,0,hey sounds like great afternoon weather good brr ya anyway,1,0.8832143247137135
I should have known better...tried for upgrade my iPhone to 3.0 and now it's a brick ,0,known bettertried upgrade iphone brick,0,0.6562803110803692
@cassidycullenx ; AAWWEESSOOMEEE ! (: i love the iphone's apps . ,1,aawweessoomeee love iphones apps,1,0.7163274384233813
http://bit.ly/Du1NW The first paragraph talks about iPhone OS 3.0 being already released and downloaded around the world... not for me ,0,first paragraph talks iphone os already released downloaded around world,0,0.5990661754347766
http://twitpic.com/7waiz  Kate is buying a White 32gig iPhone 3GSâ¦ such a copycat ,0,kate buying white gig iphone gsâ¦ copycat,0,0.6726116868787649
wishes she had money to buy a bad ass macbook pro ,0,wishes money buy bad ass macbook pro,0,0.8117332512740278
Come out to my show on 3rd St. Promenade in Santa Monica tomorrow (Sat) at 2:30PM!  I'll be in front of the Apple store ,1,come show rd st promenade santa monica tomorrow sat pm ill front apple store,0,0.5002122838467258
Anyone know when UltraSn0w comes out? Got the new iphone but can't use it..  Please PM me..,0,anyone know ultrasnw comes got new iphone cant use please pm,0,0.7630410664981947
warm in bed with vegemite toast and apple cinnamon tea. i did NOT have a good night/not keen to study tomorrow either. i need cheering up ,0,warm bed vegemite toast apple cinnamon tea good nightnot keen study tomorrow either need cheering,0,0.6953504210647435
1/2! Apple Lady helped me solve the case of the broken ipod &amp; promises to exchange for another one  if only i can somehow fix my iphone?,1,apple lady helped solve case broken ipod amp promises exchange another one somehow fix iphone,0,0.6306159579005175
I'm terrible at the new SIMS 3 on my MAC &amp; iPhone! My SIM got killed by a monkey at work?  http://twitpic.com/6gcyr,0,im terrible new sims mac amp iphone sim got killed monkey work,0,0.8303756703081902
Downloaded the amazon kindle appfor iPhone a while back. Just now tooling with it. It actually quite snazzy. ,1,downloaded amazon kindle appfor iphone back tooling actually quite snazzy,1,0.6182571233812073
"I want the new iPhone 3G!!! too bad, it's completely sold out. Everyone is tweet bragging about how awesome their new iPhones are. ",0,want new iphone g bad completely sold everyone tweet bragging awesome new iphones,0,0.7769842467784618
"got a car charger for my ipod/iphone and then realised my cig lighter in my car doesnt work, never used it, 2 many drinks spilled i think ",0,got car charger ipodiphone realised cig lighter car doesnt work never used many drinks spilled think,0,0.9186483881986629
"Went to bestbuys 2day  got a new charger for my macbook! yay, bought a speck pink case that dont fit my mac  it was 50$ gotta give it back",0,went bestbuys day got new charger macbook yay bought speck pink case dont fit mac gotta give back,1,0.5627964372506042
"iPhone OS 3.0 is still limited to one Exchange account, so no Google Sync Exchange for me. ",0,iphone os still limited one exchange account google sync exchange,0,0.7579097388538842
@KyWagner it didn't have the updates  it said my iPhone won't need updates till 6-23 what the heck man!!???,0,didnt updates said iphone wont need updates till heck man,0,0.9560288527618512
@andypiper See @nph Bing iPhone workaround http://tr.im/ibing via Google cache ,1,see bing iphone workaround via google cache,1,0.6811842900398816
it's official!  no more pc hell!!  ordered the macbook ,1,official pc hell ordered macbook,1,0.5203560119291123
@AppleGeeek Thanks for the follow. ,1,thanks follow,1,0.9864238459167142
"@Whereisjrw i know that, im not talking about jailbroken iphone  I dont want to jailbrake my iphone..yeaah that will be cool man",1,know im talking jailbroken iphone dont want jailbrake iphoneyeaah cool man,0,0.6494052005482388
@KatAragon defintely good. Love my iPhone ,1,defintely good love iphone,1,0.81868868314897
mad props to @Whiffies for producing this extra f'ing huge apple frahd pah. evening doubly made  http://twitpic.com/6qd9k,1,mad props producing extra fing huge apple frahd pah evening doubly made,1,0.6931569153418661
"There was no customers at all at the shop in Ikebukuro. But when I walked into that shop, they said they have iPhones.  I was amazed.",1,customers shop ikebukuro walked shop said iphones amazed,1,0.646278915402602
http://twitpic.com/4jj4j - Birthday Breakfast! Yummm- chai &amp; an apple fritter ,1,birthday breakfast yummm chai amp apple fritter,1,0.8598522448745552
is having a cup of coffee and a piece of apple squares on this rainy evening.  http://plurk.com/p/xdjsj,1,cup coffee piece apple squares rainy evening,1,0.648336206913603
@abbylatif come on abby .... go for iphone lar... i'll give 24/7 support ,1,come abby go iphone lar ill give support,1,0.6367116128259344
"Just got off the phone with Apple Support, but got no support. Because it cost $49.99!?!?! WTF? My sound effects won't show up in iMovie ",0,got phone apple support got support cost wtf sound effects wont show imovie,0,0.8954762232419696
New iPhone update!! Technology ,0,new iphone update technology,0,0.7722859466040783
"@dapmd couldn't breathe or swallow, yikes, seriously allergic to soy and pineapple  and five other foods",0,couldnt breathe swallow yikes seriously allergic soy pineapple five foods,0,0.7728535525188148
Wish I could be a part of iPhone launch day!  http://tinyurl.com/mo4t6l #iphone,0,wish could part iphone launch day iphone,0,0.955706630255296
@oncherrystreet I thought all the Apple Store and/or Best Buy guys wanted on?! ,0,thought apple store andor best buy guys wanted,0,0.6241937397026442
Applebees does not carry cheese cake ,0,applebees carry cheese cake,1,0.7008376689884145
It has been done... Next week I will have a Macbook and Ipod Touch... ,1,done next week macbook ipod touch,1,0.5957273277863957
Hello app reviewers at Apple HQ! ,1,hello app reviewers apple hq,1,0.736203417774485
"blehh, feeling sick  maybe an iphone would make me feel better #squarespace",0,blehh feeling sick maybe iphone would make feel better squarespace,0,0.8950112503441856
downloading games into my brother's iphone. wish i had one. ,0,downloading games brothers iphone wish one,0,0.8548262419339787
"And I've now changed my Iphone wallpaper to Yoshi and Spud, from Rocky ",0,ive changed iphone wallpaper yoshi spud rocky,0,0.5764125030985011
@AppleMaster10 ya and she was in pain; she would cry everytime someone left her laying down liek she knew something was happening to her ,0,ya pain would cry everytime someone left laying liek knew something happening,0,0.8878743551842395
"@sugarcoatedhero Maybe your body was eminating so much excitement, it broke your iphone? Sorry about ur texts tho, that sucks. ",0,maybe body eminating much excitement broke iphone sorry ur texts tho sucks,0,0.9630373131000758
"Tried all the troubleshooting suggestions that &quot;usually resolve most iPhone issues,&quot; still can't make calls, bothersome when only phone ",0,tried troubleshooting suggestions quotusually resolve iphone issuesquot still cant make calls bothersome phone,0,0.9548403118002057
After upgrading iPhone to OS3.0 it says: &quot;no service&quot; #broken #iphone any ideas? ,0,upgrading iphone os says quotno servicequot broken iphone ideas,0,0.8965212092064753
"5 smartboards turned up today, 40 macbooks to follow, still on the track of 1:1. School going cool on idea. $$$ ",0,smartboards turned today macbooks follow still track school going cool idea,1,0.714614222884732
@thewizard it's now 1 am AEST. And still no 3.0 iphone update! ,0,aest still iphone update,0,0.824026607910378
I still prefer Lounge over Tweetie. Both on mac and iPhone. A speedboost would be nice though ,1,still prefer lounge tweetie mac iphone speedboost would nice though,1,0.586677798094031
i am typing this tweet from my new macbook pro mothefuckers.  i r happy.  jazz you are getting my old one as promised. ,1,typing tweet new macbook pro mothefuckers r happy jazz getting old one promised,1,0.731737060515585
So sad I can't upgrade to iPhone 3gS until feburary  very vey depressing,0,sad cant upgrade iphone gs feburary vey depressing,0,0.9912848056112367
@jrgibson1 meh I got mine from the apple store  there was no stock issues for me lol,1,meh got mine apple store stock issues lol,0,0.5774202615522243
If i'm lucky enough (let's hope so) I'll be buying a MacBook today ,1,im lucky enough lets hope ill buying macbook today,1,0.7039767263664863
Bummer that picture messaging for the 3.0 update is coming later in the summer  #iPhone,0,bummer picture messaging update coming later summer iphone,0,0.7883210232808101
http://twitpic.com/6fa7g - Wasted trip to the Apple store.. The kiss up sign's not really helping ,0,wasted trip apple store kiss signs really helping,0,0.5755083783927252
Son of a bitch...my media thing that streams music from home isn't working again  Why can't itunes play music from my iphone ,0,son bitchmy media thing streams music home isnt working cant itunes play music iphone,0,0.8693778930834225
Sometimes tweetdeck for iPhone crashes on launch ,0,sometimes tweetdeck iphone crashes launch,0,0.7891589381841049
My case came open today and dropped my new iPhone on the pavement. Its beautiful white corner is scuffed. ,0,case came open today dropped new iphone pavement beautiful white corner scuffed,0,0.7262919320296259
[Retweet] iPhone screen went wrong today. Backing it up so I can make a trip to the Apple Store. Wish me luck  http://bit.ly/FzTwe,0,retweet iphone screen went wrong today backing make trip apple store wish luck,0,0.8227746526804834
aaahhh my ipod is broken and i called apple and they said i needed to delete all my songs... ,0,aaahhh ipod broken called apple said needed delete songs,0,0.8102176376912342
"@feylya I thought my iphone was great too. Now, with no internets and therefore no ability to install apps... It's just a phone ",0,thought iphone great internets therefore ability install apps phone,0,0.7096376606745851
@addisonkowalski - I Want To Particpate!!!  My iPhone won't let me ,0,want particpate iphone wont let,0,0.9641095033336576
ok i make up the minority when it comes to tweeters with phones..sue me if i dont have a iphone or a BB  lol,0,ok make minority comes tweeters phonessue dont iphone bb lol,0,0.6220491908759256
My iPhone camera is broken. ,0,iphone camera broken,0,0.9688772384194567
@pennynash scramble on the iPhone?  My favorite time-wasting app.  ,1,scramble iphone favorite timewasting app,0,0.5600273615629482
Been with O2 for 18 months now. In need of phone upgrade. iPhone comes to ï¿½500+ over contract life  Need smartphone with cheapo talk plan!,0,months need phone upgrade iphone comes ï¿½ contract life need smartphone cheapo talk plan,0,0.7996237929483825
Why do I have to install 8.2 all I want is 3.0  #iPhone,0,install want iphone,0,0.8404435568531881
"#iPhone 3.0 OS is actually slower for me, commonly my apps open to a blank screen until they finally load ",0,iphone os actually slower commonly apps open blank screen finally load,0,0.7977877480970558
Bethesda wants to make iphone versions of fallout?  AWESOME.,1,bethesda wants make iphone versions fallout awesome,1,0.5568669406993493
"@PaulaAbdul it's from a PC to a MAC...just helping out...otherwise you should've said &quot;Microsoft to Apple&quot; but, people don't say that ",1,pc macjust helping outotherwise shouldve said quotmicrosoft applequot people dont say,0,0.5274910784899576
@GPMktMurph_BE Maybe BE should do a promo like #squarespace. Everyone wants to win an iPhone ,1,maybe promo like squarespace everyone wants win iphone,1,0.5509426014444316
"@LolaAM What ????Im gonna cuss that loser out !!!! I was sooo gonna get one  Ah well I like my BB, Im used to it but the iphone is cool",0,im gonna cuss loser sooo gonna get one ah well like bb im used iphone cool,1,0.5283749980787502
Aaargh! Apple wireless keyboard malfunctioning! Noooo! ,0,aaargh apple wireless keyboard malfunctioning noooo,0,0.7498030219201872
Potentially no internets for the weekend at home.  Thank god for the Metro and the iPhone+Edge network (I never thought I'd say that...).,0,potentially internets weekend home thank god metro iphoneedge network never thought id say,1,0.6595612631722687
@jwphillips I have no IPhone (poor credit!).    But I cannot live without my cell phone! I am on mass transit every day!,0,iphone poor credit cannot live without cell phone mass transit every day,0,0.951278301919771
Apple Newton I saw yesterday  #gadgetshowlive http://twitpic.com/3ngkr,1,apple newton saw yesterday gadgetshowlive,1,0.5739087605975224
"Iphone users, lol...Sonic is in the app store! They need a free version though  http://twitpic.com/6afk5",1,iphone users lolsonic app store need free version though,0,0.6230772428552123
"@patchuiyt Hey patrick, need any beta testers for IYT on iphone? ",1,hey patrick need beta testers iyt iphone,1,0.6234903472588144
@1capplegate At least we get a series finale although I wished it continued ,0,least get series finale although wished continued,0,0.6920773423865043
"Still waiting for my iPhone to be activated - they said 24 hrs, I didn't think they meant it ",0,still waiting iphone activated said hrs didnt think meant,0,0.8200640018373826
@davemorin - you &amp; @cinevegas should talk... he had the same problem earlier but I don't think he had success with the Apple Genius ,0,amp talk problem earlier dont think success apple genius,1,0.5975497038526714
I miss the homestyle chunky applesauce... It was all nicely diced and cinnamon covered. R.I.P. My delectable treat ,0,miss homestyle chunky applesauce nicely diced cinnamon covered rip delectable treat,0,0.7796918228117723
@charlotteeerie you have an iPhone?! No fair!! I can't get mine until november because i'm on a contract ,0,iphone fair cant get mine november im contract,0,0.964179772130618
"@anima The combination of apples and cinnamon is as old as time,my friend.They're a match made in heaven ",1,combination apples cinnamon old timemy friendtheyre match made heaven,1,0.7932136984415631
is loving his macbook needs some fancy music software to put on it though....  Church tonight ,1,loving macbook needs fancy music software put though church tonight,1,0.7180535798824331
where oh where is MY iphone??? ;) well...i guess december isn't THAT far away ,0,oh iphone welli guess december isnt far away,0,0.8893899307518887
Wants a MacBook REEEAL bad ,0,wants macbook reeeal bad,0,0.9454839637214826
@Dannymcfly Harry not on twitter cause of what happened to his iPhone? I broke my iPhone too but i was drunk and dropped it in the sea!  x,0,harry twitter cause happened iphone broke iphone drunk dropped sea x,0,0.9395264411124051
I got an iPhone!!!  just chillin watchin the hills reruns and going to disneyland tomorrow!!!,1,got iphone chillin watchin hills reruns going disneyland tomorrow,1,0.6385999531230533
@ryanaround Will jailbreaking enable MMS on first-gen iPhones for sure? I'm only hearing about this now. ,0,jailbreaking enable mms firstgen iphones sure im hearing,0,0.6711962149107915
"I'm guessing that by next Tuesday a new iPhone, as well as the new OS, will be announced!  If not Tuesday, then sometime next week!  ",1,im guessing next tuesday new iphone well new os announced tuesday sometime next week,1,0.5601761372733312
The iphone cannot be updated at this time because the iPhone activation server is temporarily unavailable.  OMG !!! ,0,iphone cannot updated time iphone activation server temporarily unavailable omg,0,0.8308511189625638
@Philbradley For Bing on iPhone try http://tr.im/ibing workaround courtesy @nph and Google cache (FWIW: saw your post on Bing earlier ,0,bing iphone try workaround courtesy google cache fwiw saw post bing earlier,1,0.6711063257611618
Trying to set up new macbook ,1,trying set new macbook,1,0.5594402604980461
@yangwong Yum! Love creme brï¿½lï¿½e.  (Also love iPhone's autocorrect with all the accents in the right place. Heh.),1,yum love creme brï¿½lï¿½e also love iphones autocorrect accents right place heh,1,0.9142800101825119
Just been informed that the iPhone 3G S release is software only  STILL WAITING for the new phone to be released!,0,informed iphone g release software still waiting new phone released,0,0.7990303259624373
@datgurlveezy where is pic swap!? lol I am to electronically challenged for the Iphone ,0,pic swap lol electronically challenged iphone,1,0.5940081776937253
@jbradshoemaker  I wish I had an iPhone. ,0,wish iphone,0,0.953398605684026
"trying to restore my iphone...i have NO contacts, or anything  hopefully i can get all my ish back!",0,trying restore iphonei contacts anything hopefully get ish back,0,0.6059593187662298
"Download, Download, iPhone 3.0 - go like you've never gone before! Oh wait, I need iTunes 8.2 first ",0,download download iphone go like youve never gone oh wait need itunes first,0,0.8426435484343315
@brarno ask @applefanbe how he got his BB ,1,ask got bb,1,0.606891488608904
Dear #squarespace..I am on vacation and my blackberry committed suicide..please o please pick me for the iphone! ,0,dear squarespacei vacation blackberry committed suicideplease please pick iphone,0,0.6067988657727992
@captiveyak Jealous of your iPhone. ,0,jealous iphone,0,0.8460853357916133
No iPhone 3.0 SDK for me  loose my iphone in a cab.,0,iphone sdk loose iphone cab,0,0.6945623167270278
i miss my iphone ,0,miss iphone,0,0.9965018331745714
"@arumsugiono just get an iPhone, it's the same thing ",1,get iphone thing,0,0.6301067203987918
Not happy w/ TweetDeck for iPhone anymore. It crashes a lot and doesn't start me off where I left off like TwitterFon does. ,0,happy w tweetdeck iphone anymore crashes lot doesnt start left like twitterfon,0,0.8667513571166717
is tired. 04:30 alarm setting will do that  Off to bed as soon as my bloody iPhone Backup and Sync finishes.,0,tired alarm setting bed soon bloody iphone backup sync finishes,0,0.8809881509932935
Hmm... Lastest update to my twitterfon iPhone app has enabled adverts! ,0,hmm lastest update twitterfon iphone app enabled adverts,0,0.7042968475023267
@aubreycrossd iPhone 3.0 os working well on my old 2G handset. No MMS though ,0,iphone os working well old g handset mms though,0,0.9314307825512701
"@NaiiLand I know  Silly apple!! Why not switch to ATT? you get way better service, but you havt to pay a few extra pennies ",0,know silly apple switch att get way better service havt pay extra pennies,0,0.5540435019100111
@applechipmunk  mine still says not shipped,0,mine still says shipped,0,0.7030071128010418
"#Apple please make #iTunes #music available in #Russia! We are many and want to BUY LEGAL music, too! russians, retweet ",1,apple please make itunes music available russia many want buy legal music russians retweet,1,0.6497189134758888
Just made a hunch topic: Which iPhone racing game should I get? http://www.hunch.com/iphone-racing/ ,1,made hunch topic iphone racing game get,1,0.5850613786531014
@1capplegate I am so sorry ,0,sorry,0,0.9832935308749147
"Just trying tweetdeck for iPhone. It's pritty sweet. Crashed twice already tho, and no landscape keyboard  I think I'll stick with tweetie",0,trying tweetdeck iphone pritty sweet crashed twice already tho landscape keyboard think ill stick tweetie,0,0.7336506561617675
APPLE!! Stop sending me e-mails about things i can't have ,0,apple stop sending emails things cant,0,0.816267824391929
can't get a popular plurk iPhone app to log in. I don't like the free one.  http://plurk.com/p/x63uk,0,cant get popular plurk iphone app log dont like free one,0,0.8805375284687622
Sooo cute!  http://www.apple.com/trailers/disney/toystory3/ Don't know if I can wait a year though ,0,sooo cute dont know wait year though,0,0.6962148279143832
Everyone's iPhones are shipping but mine. ,0,everyones iphones shipping mine,0,0.675889111961965
Peace brother! One love!  Pineapple express &lt;3,1,peace brother one love pineapple express lt,1,0.8905876106127987
@SurtaX make an iphone app! ,1,make iphone app,0,0.6057952188910447
WHY IS MY MACBOOK GOING SOOOOOOOOO SLOW!?!!? someone fix it  blahhh,0,macbook going sooooooooo slow someone fix blahhh,0,0.7578580404496023
iPhone -&gt; rice bath ,0,iphone gt rice bath,0,0.5798147177336919
Just got sims 3 for iPhone. Very good. Gives me something to do when the weather is bad. Which is 95% of the year in Ireland. ,1,got sims iphone good gives something weather bad year ireland,0,0.7189145700584207
"It looks like almost all of you have iPhones. That's settled. Most of you don't have pity for poor, poor Palm ",0,looks like almost iphones thats settled dont pity poor poor palm,0,0.9702613963026402
Trying to get this update for my iPhone. It's supposed to be available today and I can't find it!!! ,0,trying get update iphone supposed available today cant find,0,0.9815473550678175
I do have sims 3 on my Iphone ,1,sims iphone,1,0.5011567120670091
Got the new update on the iPhone and it erased all my stuff ,0,got new update iphone erased stuff,1,0.5110105801122815
@AppleInvestor Neither -- you're looking at your Blackberry instead of the trees ,1,neither youre looking blackberry instead trees,0,0.5197281376124607
Eating some Apple Jacks straight out the box wit some tea and poppin Tylenol Severe Allergy...great day off ,1,eating apple jacks straight box wit tea poppin tylenol severe allergygreat day,1,0.6836712322987425
@bigfatphoenix @druckb im beginning to lose faith in mac  3.0 screwed up the iphone and its also very bad interface design....im not happy,0,im beginning lose faith mac screwed iphone also bad interface designim happy,0,0.7876399716757171
"@inlineguy so am I which is why the pics may not be real. However with my 1st gen iPhone, no MMS for me.  well not until the upgrade ",0,pics may real however st gen iphone mms well upgrade,0,0.7678627196972214
Just had a play with a new iPhone 3Gs in the O2 store sadly had to give it back before leaving ,0,play new iphone gs store sadly give back leaving,0,0.9467705764076634
Might read some (or alot) manga before I lie in bed. iPhone manga ,1,might read alot manga lie bed iphone manga,1,0.6636255618524685
"Oh please... If you wave enough money at them, you can &quot;upgrade&quot; sooner. Not sure why have iPhone as I am laughingstock of deaf  here! ",0,oh please wave enough money quotupgradequot sooner sure iphone laughingstock deaf,0,0.6576352997705035
"@jenk28 yay, let me know how it is!  if we had #iphones we could #twitpic each other's meals via restaurant.  How cool would that be? ",1,yay let know iphones could twitpic others meals via restaurant cool would,1,0.9481777043869818
yay verizon might get an iphone ,1,yay verizon might get iphone,1,0.6202999757860665
I just found out my new Macbook Pro is delayed and now isn't arriving until tomorrow. Boooooooooooooooooo. ,0,found new macbook pro delayed isnt arriving tomorrow boooooooooooooooooo,0,0.7475553044210926
i'm hungry...and Fiona Apple singing Paper Bag through my iPod is not helping ,0,im hungryand fiona apple singing paper bag ipod helping,0,0.5705541551720016
@CodyMcLovin you have the Iphone right? Have you tried twitterfon? That's the one both JOE and I use LMAO and it was FREE but you decide ,1,iphone right tried twitterfon thats one joe use lmao free decide,0,0.5172466089740195
On the way to get my #iPhone #3GS from T-Mobile Austria now. For 3 Weeks testing. Just 3 Weeks ,0,way get iphone gs tmobile austria weeks testing weeks,0,0.7665539276290747
@squarespace fingers crossed you make my monday magical #squarespace.  the rain is gone finally and whats behind the clouds? an iphone? ,1,fingers crossed make monday magical squarespace rain gone finally whats behind clouds iphone,0,0.6642093964133344
Lmaooo im too good  @galapples i wont tell girl @snapcrackledian i have an idea lol,1,lmaooo im good wont tell girl idea lol,1,0.7245489468269678
"@mcawilliams haha thanks its my lovely BB!Its not crappy,we can't buy the iphone in Slovenia ",0,haha thanks lovely bbits crappywe cant buy iphone slovenia,1,0.6320425609610295
Apple says iPhone 3.0 doesn't come out until 8 AM  going to bed. NIGHT,0,apple says iphone doesnt come going bed night,0,0.6438110775457055
Installed newmoon on iPhone  now I can read it anywhere  no more skipping Jacob chapters promise ,1,installed newmoon iphone read anywhere skipping jacob chapters promise,1,0.5898441805282969
@wouter_vda Grand prize is a $399 &quot;US&quot; Apple Store gift certificate. check the  quotes  else i did it myself ;),0,grand prize quotusquot apple store gift certificate check quotes else,1,0.8107261394223859
"@nancybaym Thanks, but it doesn't work for my iPhone ",0,thanks doesnt work iphone,0,0.8350745454869695
"@LindseytheFirst reason for picture is @applecored ordered me to *sniff* - as to name, never, secret to the grave and all that... ",1,reason picture ordered sniff name never secret grave,0,0.5256418553633557
how come opera 10 is not with qt4  oh well anyway trying my luck again... go #squarespace ! iphone giveaway!!,0,come opera qt oh well anyway trying luck go squarespace iphone giveaway,0,0.7197139524282951
"Carrot-pineapple smoothie, anyone? ",1,carrotpineapple smoothie anyone,1,0.5867546892979826
I'm selling my new White iPhone ï¿½200 anyone?? Not.I love it too much I would marry it if it weren't weird ,1,im selling new white iphone ï¿½ anyone noti love much would marry werent weird,0,0.5598246911787519
